,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1,1027,Ethereum,ETH,ethereum,11567,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120692457.89999667,120692457.89999667,True,239879957982.72,,2,,,,2026-02-15T17:43:00.000Z,1987.5306390849826,25026202703.480976,46.5544,-0.86645679,-4.50995326,-5.013762,-39.43325398,-30.29544364,-35.26936764,239879957982.71774,10.1473,239879957982.72,,2026-02-15T17:43:00.000Z,,,,,,2026-02-15 18:45:11.587021
2,825,Tether USDt,USDT,tether,171236,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,183755310128.52243,187964839850.83615,True,187888543794.37,,3,,,,2026-02-15T17:43:00.000Z,0.999594093999038,83830185280.14513,13.3035,0.00566369,-0.02221096,0.03365188,0.01036757,-0.00069968,0.02744859,183680722745.43262,7.77,187888543794.37,,2026-02-15T17:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-02-15 18:45:11.587021
3,52,XRP,XRP,xrp,1798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60917315351.0,99985721048.0,False,150850597691.3,,4,,,,2026-02-15T17:43:00.000Z,1.508721406518417,5688898554.689697,140.6153,-0.4923428,2.34518481,5.31328258,-26.35248373,-19.71841536,-30.4955161,91907257697.68668,3.8878,150872140651.84,,2026-02-15T17:43:00.000Z,,,,,,2026-02-15 18:45:11.587021
4,1839,BNB,BNB,bnb,3134,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136359281.79,136359281.27,136359281.27,False,84249729878.79,,5,,,,2026-02-15T17:44:00.000Z,617.8510849728617,1446000915.1013896,-3.9876,-0.13709047,-2.31656099,-3.29320808,-33.56964418,-26.91183649,-32.2589575,84249729878.78912,3.5639,84249730200.07,,2026-02-15T17:44:00.000Z,,,,,,2026-02-15 18:45:11.587021
5,3408,USDC,USDC,usd-coin,37476,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,73575816878.80688,73575816878.80688,False,73575713634.08,,6,60901219650.23,60901134191.03886,,2026-02-15T17:43:00.000Z,0.9999985967573123,8230563794.759332,6.1394,-0.00527253,0.00038936,0.01255342,0.03154154,0.02195391,0.01711633,73575713634.07986,3.1124,73575713634.08,,2026-02-15T17:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-02-15 18:45:11.587021
6,5426,Solana,SOL,solana,1089,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,568080062.8574195,620527020.128967,True,54138203735.79,,7,525236893.3,45824566886.89996,,2026-02-15T17:43:00.000Z,87.24552191867129,3797685747.4262776,23.7672,-0.10098675,-0.90975211,0.3657224,-38.86971863,-29.27010057,-34.20216631,49562441575.58716,2.0966,54138203735.79,,2026-02-15T17:43:00.000Z,,,,,,2026-02-15 18:45:11.587021
7,1958,TRON,TRX,tron,1299,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94724753672.8837,94724751039.12329,True,26555220839.26,,8,94667886298.43,26539279327.352314,,2026-02-15T17:44:00.000Z,0.28034088818345626,450878882.4368893,-11.4973,-0.0050772,-0.99191382,0.48177544,-8.93173341,0.20568295,-4.60928459,26555221577.615326,1.1233,26555220839.26,,2026-02-15T17:44:00.000Z,,,,,,2026-02-15 18:45:11.587021
8,74,Dogecoin,DOGE,dogecoin,1401,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168753073126.57907,168753073126.57907,True,17946646290.43,,9,,,,2026-02-15T17:43:00.000Z,0.10634855980944433,2912111977.0640397,186.9127,-0.71512901,0.96490465,10.3452047,-22.16022038,-16.31425176,-32.29036724,17946646290.429527,0.7592,17946646290.43,,2026-02-15T17:43:00.000Z,,,,,,2026-02-15 18:45:11.587021
9,1831,Bitcoin Cash,BCH,bitcoin-cash,1137,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19995225.0,19995225.0,False,11117376800.97,,10,,,,2026-02-15T17:43:00.000Z,556.0015854271848,311774713.519278,-40.8794,-0.19259126,-1.49068327,5.57493147,-7.63871462,0.27456667,9.75327437,11117376800.97328,0.4703,11676033293.97,,2026-02-15T17:43:00.000Z,,,,,,2026-02-15 18:45:11.587021
10,2010,Cardano,ADA,cardano,1681,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,36066145196.64397,44994539820.15453,False,12733035639.7,,11,37997904336.0,10753052972.159405,,2026-02-15T17:44:00.000Z,0.282990684882896,680871144.2460858,62.58,0.03997155,-2.72790262,4.60005415,-26.58861468,-23.93202657,-40.17019326,10206383130.284246,0.4317,12734580819.73,,2026-02-15T17:44:00.000Z,,,,,,2026-02-15 18:45:11.587021
11,32196,Hyperliquid,HYPE,hyperliquid,238,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,259275367.18186274,958386538.1625681,False,29662355915.14,,12,333931719.0,10335288639.719437,,2026-02-15T17:43:00.000Z,30.950305262015064,211945878.2560366,2.9442,-0.19818192,-0.59170312,-3.94276624,23.91619427,20.77794442,-17.55261426,8024651761.199695,0.3395,29764026111.04,,2026-02-15T17:43:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2026-02-15 18:45:11.587021
12,3957,UNUS SED LEO,LEO,unus-sed-leo,67,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921353012.9,985239504.0,False,8320302731.78,,13,,,,2026-02-15T17:44:00.000Z,8.44495444813277,1039292.19250857,81.7538,0.11158498,-2.61438633,2.22098945,-5.18707189,18.03052325,-7.74655877,7780784224.590384,0.3291,8320302731.78,,2026-02-15T17:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2026-02-15 18:45:11.587021
13,29470,Ethena USDe,USDe,ethena-usde,295,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,6304778696.791329,6304778696.791329,True,6297895393.29,,14,,,,2026-02-15T17:43:00.000Z,0.9989082402679634,55656007.32608619,-29.0595,-0.00146853,-0.00176939,0.01518546,-0.08555121,-0.0074895,0.03553492,6297895393.290771,0.2664,6297895393.29,,2026-02-15T17:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2026-02-15 18:45:11.587021
14,1975,Chainlink,LINK,chainlink,2212,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,8825024056.8,,15,,,,2026-02-15T17:44:00.000Z,8.82502405679585,634795716.0308995,9.0664,-0.14458756,-2.82293569,0.12942451,-35.10564811,-28.58270289,-34.28170173,6248999273.860508,0.2643,8825024056.8,,2026-02-15T17:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-02-15 18:45:11.587021
0,1,Bitcoin,BTC,bitcoin,12561,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19989887.0,19989887.0,False,1375824316482.36,,1,,,,2026-02-15T17:44:00.000Z,68826.01769996797,35197632827.490166,-5.3764,-0.18140475,-1.34526494,-2.72840178,-27.44785814,-20.28427244,-25.82008379,1375824316482.3596,58.1995,1445346371699.33,,2026-02-15T17:44:00.000Z,,,,,,2026-02-15 18:46:13.742240
1,1027,Ethereum,ETH,ethereum,11567,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120692457.89999667,120692457.89999667,True,239951879932.89,,2,,,,2026-02-15T17:44:00.000Z,1988.1265499763772,25296087472.1705,48.1476,-0.80446069,-4.52240292,-4.99803538,-39.42843741,-30.17033147,-35.23076137,239951879932.88953,10.1503,239951879932.89,,2026-02-15T17:44:00.000Z,,,,,,2026-02-15 18:46:13.742240
2,825,Tether USDt,USDT,tether,171236,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,183755310128.52243,187964839850.83615,True,187890101954.26,,3,,,,2026-02-15T17:44:00.000Z,0.9996023836338899,83797473305.15852,13.288,0.00663604,-0.02629098,0.03444985,0.01417372,0.0014387,0.04897844,183682246009.85568,7.77,187890101954.26,,2026-02-15T17:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-02-15 18:46:13.742240
3,52,XRP,XRP,xrp,1798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60917315351.0,99985721048.0,False,150779986752.94,,4,,,,2026-02-15T17:44:00.000Z,1.5080151962954176,5689119782.426896,140.6495,-0.51420322,2.27931775,5.25543087,-26.39318557,-19.72514733,-30.51301598,91864237266.82812,3.886,150801519629.54,,2026-02-15T17:44:00.000Z,,,,,,2026-02-15 18:46:13.742240
4,1839,BNB,BNB,bnb,3134,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136359281.79,136359281.27,136359281.27,False,84246705127.61,,5,,,,2026-02-15T17:45:00.000Z,617.828902755779,1446025536.0104134,-3.9783,-0.14477943,-2.32281742,-3.29458285,-33.57939107,-26.83679335,-32.12394768,84246705127.61076,3.5638,84246705448.88,,2026-02-15T17:45:00.000Z,,,,,,2026-02-15 18:46:13.742240
5,3408,USDC,USDC,usd-coin,37476,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,73575816878.80688,73575816878.80688,False,73578345269.84,,6,60901219650.23,60903312485.947296,,2026-02-15T17:44:00.000Z,1.0000343644302907,8229988429.37219,6.0654,0.00563246,0.00448794,0.01807908,0.03404285,0.05079349,0.0311005,73578345269.8371,3.1125,73578345269.84,,2026-02-15T17:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-02-15 18:46:13.742240
6,5426,Solana,SOL,solana,1089,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,568080062.8574195,620527020.128967,True,54118781895.49,,7,525236893.3,45808127526.918,,2026-02-15T17:44:00.000Z,87.2142229749153,3798513339.2698326,23.7793,-0.12120082,-0.94889629,0.3226494,-38.89414476,-29.28369866,-34.218063,49544661269.65089,2.0958,54118781895.49,,2026-02-15T17:44:00.000Z,,,,,,2026-02-15 18:46:13.742240
7,1958,TRON,TRX,tron,1299,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94724753672.8837,94724751039.12329,True,26554733056.26,,8,94667886298.43,26538791837.174675,,2026-02-15T17:45:00.000Z,0.28033573870566925,451078833.1228294,-11.4443,-0.00675956,-1.00465135,0.48631984,-8.95104668,0.26532808,-4.49015514,26554733794.600407,1.1233,26554733056.26,,2026-02-15T17:45:00.000Z,,,,,,2026-02-15 18:46:13.742240
8,74,Dogecoin,DOGE,dogecoin,1401,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168753073126.57907,168753073126.57907,True,17944190549.72,,9,,,,2026-02-15T17:44:00.000Z,0.10633400753694791,2912584357.1771398,186.9667,-0.71431857,0.93790613,10.32485873,-22.17492513,-16.31614193,-32.25249025,17944190549.72478,0.7591,17944190549.72,,2026-02-15T17:44:00.000Z,,,,,,2026-02-15 18:46:13.742240
9,1831,Bitcoin Cash,BCH,bitcoin-cash,1137,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19995225.0,19995225.0,False,11118361675.29,,10,,,,2026-02-15T17:44:00.000Z,556.0508409025381,311818170.99114823,-40.8637,-0.17958013,-1.48663278,5.58944998,-7.63333959,0.31259019,9.80459401,11118361675.285452,0.4703,11677067658.95,,2026-02-15T17:44:00.000Z,,,,,,2026-02-15 18:46:13.742240
10,2010,Cardano,ADA,cardano,1681,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,36066145196.64397,44994539820.15453,False,12733143406.14,,11,37997904336.0,10753143980.956472,,2026-02-15T17:45:00.000Z,0.28299307998332746,680893348.4556698,62.536,0.03890793,-2.72912663,4.59025986,-26.70341885,-23.76882955,-39.88859219,10206469512.324167,0.4317,12734688599.25,,2026-02-15T17:45:00.000Z,,,,,,2026-02-15 18:46:13.742240
11,32196,Hyperliquid,HYPE,hyperliquid,238,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,259275367.18186274,958386538.1625681,False,29663399605.75,,12,333931719.0,10335652294.035646,,2026-02-15T17:45:00.000Z,30.951394270023346,211937496.8671387,2.9442,-0.21591328,-0.60714138,-3.74622056,23.84964254,21.51086182,-17.39357188,8024934114.150906,0.3395,29765073378.99,,2026-02-15T17:45:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2026-02-15 18:46:13.742240
